cod_mun,municipio,ano_mes,temp_media_c,temp_min_c,temp_max_c,temp_amplitude_c,precip_mm,umidade_relativa_pct
520013,ACREUNA,2024-07,23.89,13.28,34.71,21.43,0.0,37.0
520013,ACREUNA,2024-08,24.77,8.88,37.79,28.91,0.0,30.8
520013,ACREUNA,2024-09,29.73,16.23,40.72,24.49,0.1,26.0
520013,ACREUNA,2024-10,28.13,20.78,41.92,21.14,7.9,59.4
520013,ACREUNA,2024-11,24.87,19.76,32.1,12.34,7.0,82.9
520013,ACREUNA,2024-12,25.24,20.02,32.09,12.07,4.2,80.9
520013,ACREUNA,2024-13,25.83,8.88,41.92,33.04,3.1,58.6
520013,ACREUNA,2025-01,25.51,19.41,33.38,13.97,4.4,78.1
520013,ACREUNA,2025-02,25.89,18.71,36.18,17.47,3.8,70.9
520013,ACREUNA,2025-03,26.63,19.26,36.87,17.61,3.3,66.6
520013,ACREUNA,2025-04,25.97,18.45,34.64,16.19,2.9,70.4
520013,ACREUNA,2025-05,23.46,12.52,33.55,21.03,0.2,55.8
520013,ACREUNA,2025-06,23.47,10.07,34.07,24.0,0.2,47.6
520013,ACREUNA,2025-07,22.66,11.04,34.65,23.61,0.0,43.0
520013,ACREUNA,2025-08,24.72,8.89,36.29,27.4,0.0,31.5
520013,ACREUNA,2025-09,28.52,17.46,39.07,21.61,0.4,32.8
520013,ACREUNA,2025-10,29.37,16.11,39.95,23.84,1.0,39.8
520013,ACREUNA,2025-11,28.91,17.0,39.83,22.83,1.4,47.8
520013,ACREUNA,2025-12,26.3,20.09,39.89,19.8,5.4,71.2
520013,ACREUNA,2025-13,25.94,8.89,39.95,31.06,1.9,54.5
520015,ADELANDIA,2017-01,24.35,18.46,33.83,15.37,5.3,78.6
520015,ADELANDIA,2017-02,23.43,16.63,29.85,13.22,6.7,83.1
520015,ADELANDIA,2017-03,24.3,18.37,31.2,12.83,5.1,79.1
520015,ADELANDIA,2017-04,23.48,16.28,30.24,13.96,4.0,81.0
520015,ADELANDIA,2017-05,22.97,13.31,30.99,17.68,1.2,72.0
520015,ADELANDIA,2017-06,22.23,12.5,32.72,20.22,0.0,59.0
520015,ADELANDIA,2017-07,21.06,9.87,32.0,22.13,0.0,45.8
520015,ADELANDIA,2017-08,25.65,13.82,36.94,23.12,0.0,34.1
520015,ADELANDIA,2017-09,27.14,17.15,37.56,20.41,0.7,30.0
520015,ADELANDIA,2017-10,28.49,16.93,41.24,24.31,2.4,42.7
520015,ADELANDIA,2017-11,24.29,14.42,32.11,17.69,8.5,77.9
520015,ADELANDIA,2017-12,23.75,18.38,31.18,12.8,6.3,83.8
520015,ADELANDIA,2017-13,24.27,9.87,41.24,31.37,3.3,63.8
520015,ADELANDIA,2018-01,23.93,17.88,32.2,14.32,5.9,79.4
520015,ADELANDIA,2018-02,23.91,18.73,30.68,11.95,6.6,82.0
520015,ADELANDIA,2018-03,24.05,18.08,30.22,12.14,4.5,83.1
520015,ADELANDIA,2018-04,22.48,15.43,29.02,13.59,2.8,82.4
520015,ADELANDIA,2018-05,21.34,6.99,30.22,23.23,0.6,68.6
520015,ADELANDIA,2018-06,22.6,14.15,32.4,18.25,0.0,57.9
520015,ADELANDIA,2018-07,23.29,12.56,33.57,21.01,0.0,43.7
520015,ADELANDIA,2018-08,25.82,12.45,35.42,22.97,0.3,39.4
520015,ADELANDIA,2018-09,27.46,13.52,38.91,25.39,1.0,40.4
520015,ADELANDIA,2018-10,25.56,19.44,36.88,17.44,6.4,72.6
520015,ADELANDIA,2018-11,23.71,19.0,30.97,11.97,7.1,82.6
520015,ADELANDIA,2018-12,24.08,18.91,31.52,12.61,6.5,80.1
520015,ADELANDIA,2018-13,24.02,6.99,38.91,31.92,3.5,67.6
520015,ADELANDIA,2019-01,24.62,17.72,32.29,14.57,4.2,76.4
520015,ADELANDIA,2019-02,24.26,18.24,33.27,15.03,6.9,82.3
520015,ADELANDIA,2019-03,23.96,19.02,29.98,10.96,5.5,83.9
520015,ADELANDIA,2019-04,24.03,18.16,29.86,11.7,4.5,81.2
520015,ADELANDIA,2019-05,22.69,12.77,31.16,18.39,0.9,75.9
520015,ADELANDIA,2019-06,22.01,12.8,31.77,18.97,0.0,60.3
520015,ADELANDIA,2019-07,22.52,6.49,33.4,26.91,0.0,46.3
520015,ADELANDIA,2019-08,26.06,14.59,36.56,21.97,0.0,37.6
520015,ADELANDIA,2019-09,29.41,19.47,40.52,21.05,0.3,31.4
520015,ADELANDIA,2019-10,28.12,19.5,39.41,19.91,2.7,53.5
520015,ADELANDIA,2019-11,26.31,19.32,36.63,17.31,4.0,69.5
520015,ADELANDIA,2019-12,25.51,19.81,34.02,14.21,5.2,75.7
520015,ADELANDIA,2019-13,24.96,6.49,40.52,34.03,2.8,64.4
520015,ADELANDIA,2020-01,24.9,19.35,32.27,12.92,8.4,81.1
520015,ADELANDIA,2020-02,23.99,18.96,30.41,11.45,10.8,84.7
520015,ADELANDIA,2020-03,23.8,18.01,30.39,12.38,5.3,82.9
520015,ADELANDIA,2020-04,23.14,15.15,30.18,15.03,3.8,82.3
520015,ADELANDIA,2020-05,20.43,9.21,28.53,19.32,0.2,75.1
520015,ADELANDIA,2020-06,21.59,11.62,30.18,18.56,0.0,66.8
520015,ADELANDIA,2020-07,22.61,13.57,32.82,19.25,0.0,52.7
520015,ADELANDIA,2020-08,24.75,13.06,37.0,23.94,0.0,40.5
520015,ADELANDIA,2020-09,28.52,19.05,41.2,22.15,0.3,33.8
520015,ADELANDIA,2020-10,27.51,19.82,42.21,22.39,5.5,58.2
520015,ADELANDIA,2020-11,25.39,16.48,35.04,18.56,3.6,67.7
520015,ADELANDIA,2020-12,25.42,18.59,36.62,18.03,5.5,73.0
520015,ADELANDIA,2020-13,24.34,9.21,42.21,33.0,3.6,66.5
520015,ADELANDIA,2021-01,25.27,17.12,33.88,16.76,4.7,73.0
520015,ADELANDIA,2021-02,24.14,17.96,33.95,15.99,8.7,81.4
520015,ADELANDIA,2021-03,23.35,16.66,31.34,14.68,3.9,78.1
520015,ADELANDIA,2021-04,22.9,13.26,31.81,18.55,1.8,68.7
520015,ADELANDIA,2021-05,23.15,13.84,33.82,19.98,0.4,59.9
520015,ADELANDIA,2021-06,22.87,8.43,33.6,25.17,0.1,51.6
520015,ADELANDIA,2021-07,21.94,7.96,33.24,25.28,0.0,37.2
520015,ADELANDIA,2021-08,25.68,15.15,36.91,21.76,0.1,33.0
520015,ADELANDIA,2021-09,29.16,17.83,40.21,22.38,1.5,32.2
520015,ADELANDIA,2021-10,26.86,19.26,37.83,18.57,5.1,64.8
520015,ADELANDIA,2021-11,24.0,19.05,31.92,12.87,8.9,82.5
520015,ADELANDIA,2021-12,23.9,17.67,30.22,12.55,6.9,82.8
520015,ADELANDIA,2021-13,24.43,7.96,40.21,32.25,3.5,62.0
520015,ADELANDIA,2022-01,23.16,17.52,30.69,13.17,10.1,84.7
520015,ADELANDIA,2022-02,23.34,18.09,29.82,11.73,9.6,85.5
520015,ADELANDIA,2022-03,23.85,17.9,29.89,11.99,3.3,80.3
520015,ADELANDIA,2022-04,23.03,11.98,30.04,18.06,0.6,75.5
520015,ADELANDIA,2022-05,20.75,4.71,31.87,27.16,0.3,65.5
520015,ADELANDIA,2022-06,22.18,11.86,31.76,19.9,0.0,56.2
520015,ADELANDIA,2022-07,23.12,13.75,33.51,19.76,0.0,42.2
520015,ADELANDIA,2022-08,24.98,10.31,35.5,25.19,0.0,35.3
520015,ADELANDIA,2022-09,27.48,16.53,38.6,22.07,1.3,40.4
520015,ADELANDIA,2022-10,26.87,18.39,38.76,20.37,3.2,58.2
520015,ADELANDIA,2022-11,25.04,15.88,34.21,18.33,6.2,68.8
520015,ADELANDIA,2022-12,23.19,17.68,30.03,12.35,9.5,85.0
520015,ADELANDIA,2022-13,23.91,4.71,38.76,34.05,3.6,64.7
520015,ADELANDIA,2023-01,23.03,18.7,29.01,10.31,8.8,85.2
520015,ADELANDIA,2023-02,24.09,18.97,30.51,11.54,5.3,81.8
520015,ADELANDIA,2023-03,23.21,15.95,29.85,13.9,6.2,82.6
520015,ADELANDIA,2023-04,23.0,14.73,29.72,14.99,2.7,82.4
520015,ADELANDIA,2023-05,20.39,11.78,28.87,17.09,0.1,72.5
520015,ADELANDIA,2023-06,20.42,11.67,30.35,18.68,0.3,67.1
520015,ADELANDIA,2023-07,22.48,11.86,32.88,21.02,0.0,53.1
520015,ADELANDIA,2023-08,26.01,15.96,37.21,21.25,0.4,42.4
520015,ADELANDIA,2023-09,29.35,18.91,39.88,20.97,1.1,42.2
520015,ADELANDIA,2023-10,29.22,20.57,39.63,19.06,2.7,56.5
520015,ADELANDIA,2023-11,28.45,19.69,40.5,20.81,5.0,59.6
520015,ADELANDIA,2023-12,27.92,20.56,38.08,17.52,4.2,62.1
520015,ADELANDIA,2023-13,24.8,11.67,40.5,28.83,3.0,65.5
520015,ADELANDIA,2024-01,25.13,18.36,33.48,15.12,5.7,77.5
520015,ADELANDIA,2024-02,25.13,18.11,34.73,16.62,4.7,75.9
520015,ADELANDIA,2024-03,26.1,20.38,35.04,14.66,6.1,76.8
520015,ADELANDIA,2024-04,24.94,17.02,34.02,17.0,2.5,74.4
520015,ADELANDIA,2024-05,24.41,13.97,34.64,20.67,0.0,50.6
520015,ADELANDIA,2024-06,23.87,15.05,33.27,18.22,0.0,43.4
520015,ADELANDIA,2024-07,24.19,15.22,34.56,19.34,0.0,35.0
520015,ADELANDIA,2024-08,25.09,10.75,36.89,26.14,0.0,30.7
520015,ADELANDIA,2024-09,29.7,18.32,39.9,21.58,0.3,25.4
520015,ADELANDIA,2024-10,27.72,19.8,41.12,21.32,8.9,59.4
520015,ADELANDIA,2024-11,24.2,19.45,30.42,10.97,10.2,84.4
520015,ADELANDIA,2024-12,24.37,17.98,31.33,13.35,4.2,82.4
520015,ADELANDIA,2024-13,25.4,10.75,41.12,30.37,3.5,59.6
520015,ADELANDIA,2025-01,24.16,18.93,30.96,12.03,5.3,83.6
520015,ADELANDIA,2025-02,24.29,18.26,32.3,14.04,5.5,77.3
520015,ADELANDIA,2025-03,24.96,18.18,32.7,14.52,3.9,73.5
520015,ADELANDIA,2025-04,24.96,18.42,32.24,13.82,2.0,74.0
520015,ADELANDIA,2025-05,23.6,14.11,33.35,19.24,0.1,56.5
520015,ADELANDIA,2025-06,23.55,12.0,33.32,21.32,0.2,49.8
520015,ADELANDIA,2025-07,23.29,13.67,34.25,20.58,0.0,40.5
520015,ADELANDIA,2025-08,25.2,9.79,36.27,26.48,0.0,29.4
520015,ADELANDIA,2025-09,28.38,19.07,38.53,19.46,0.7,34.1
520015,ADELANDIA,2025-10,29.06,17.11,39.87,22.76,1.0,40.0
520015,ADELANDIA,2025-11,28.08,17.14,38.42,21.28,2.3,54.8
520015,ADELANDIA,2025-12,24.95,18.68,36.47,17.79,6.2,76.4
520015,ADELANDIA,2025-13,25.37,9.79,39.87,30.08,2.2,57.4
520017,AGUA FRIA DE GOIAS,2017-01,25.24,17.52,35.73,18.21,3.1,68.5
520017,AGUA FRIA DE GOIAS,2017-02,23.3,15.27,31.53,16.26,5.4,79.4
520017,AGUA FRIA DE GOIAS,2017-03,25.23,18.17,34.82,16.65,3.8,69.6
520017,AGUA FRIA DE GOIAS,2017-04,25.17,16.18,33.94,17.76,1.1,67.8
520017,AGUA FRIA DE GOIAS,2017-05,24.17,16.0,34.1,18.1,1.2,62.2
520017,AGUA FRIA DE GOIAS,2017-06,23.0,13.19,33.11,19.92,0.0,51.6
520017,AGUA FRIA DE GOIAS,2017-07,20.37,10.99,31.28,20.29,0.0,47.3
520017,AGUA FRIA DE GOIAS,2017-08,24.15,12.11,35.65,23.54,0.0,35.7
520017,AGUA FRIA DE GOIAS,2017-09,24.7,14.37,35.63,21.26,0.1,36.0
520017,AGUA FRIA DE GOIAS,2017-10,28.33,17.58,39.97,22.39,1.0,36.7
520017,AGUA FRIA DE GOIAS,2017-11,24.03,17.96,32.44,14.48,7.2,77.9
520017,AGUA FRIA DE GOIAS,2017-12,23.82,17.87,32.84,14.97,5.5,78.9
520017,AGUA FRIA DE GOIAS,2017-13,24.3,10.99,39.97,28.98,2.3,59.1
520017,AGUA FRIA DE GOIAS,2018-01,24.63,16.81,35.13,18.32,3.5,70.8
520017,AGUA FRIA DE GOIAS,2018-02,23.46,16.29,30.62,14.33,6.4,80.2
520017,AGUA FRIA DE GOIAS,2018-03,23.79,15.18,31.98,16.8,4.2,79.9
520017,AGUA FRIA DE GOIAS,2018-04,22.49,16.31,29.95,13.64,2.9,78.8
520017,AGUA FRIA DE GOIAS,2018-05,22.37,13.48,32.46,18.98,0.3,63.4
520017,AGUA FRIA DE GOIAS,2018-06,22.16,12.44,32.62,20.18,0.0,54.6
520017,AGUA FRIA DE GOIAS,2018-07,21.88,12.41,32.92,20.51,0.0,46.8
520017,AGUA FRIA DE GOIAS,2018-08,25.07,15.6,35.04,19.44,0.5,43.8
520017,AGUA FRIA DE GOIAS,2018-09,27.11,14.84,38.84,24.0,0.3,36.5
520017,AGUA FRIA DE GOIAS,2018-10,27.21,19.4,36.76,17.36,2.6,58.2
520017,AGUA FRIA DE GOIAS,2018-11,23.8,18.11,32.96,14.85,6.2,78.8
520017,AGUA FRIA DE GOIAS,2018-12,24.4,16.85,34.76,17.91,4.0,74.3
520017,AGUA FRIA DE GOIAS,2018-13,24.04,12.41,38.84,26.43,2.6,63.7
520017,AGUA FRIA DE GOIAS,2019-01,25.99,18.26,37.43,19.17,1.5,63.3
520017,AGUA FRIA DE GOIAS,2019-02,25.59,18.95,36.86,17.91,5.3,71.8
520017,AGUA FRIA DE GOIAS,2019-03,24.05,18.23,32.6,14.37,5.7,80.2
520017,AGUA FRIA DE GOIAS,2019-04,23.88,16.72,30.37,13.65,4.4,79.2
520017,AGUA FRIA DE GOIAS,2019-05,23.53,15.37,32.26,16.89,0.8,69.8
520017,AGUA FRIA DE GOIAS,2019-06,21.9,13.14,32.44,19.3,0.0,58.2
520017,AGUA FRIA DE GOIAS,2019-07,21.8,11.1,33.13,22.03,0.0,46.7
520017,AGUA FRIA DE GOIAS,2019-08,24.59,14.66,35.0,20.34,0.0,41.4
520017,AGUA FRIA DE GOIAS,2019-09,27.34,16.66,38.69,22.03,0.3,34.1
520017,AGUA FRIA DE GOIAS,2019-10,28.19,19.1,39.63,20.53,1.3,44.3
520017,AGUA FRIA DE GOIAS,2019-11,26.89,18.91,38.98,20.07,4.3,62.7
520017,AGUA FRIA DE GOIAS,2019-12,25.98,18.58,36.07,17.49,3.5,68.8
520017,AGUA FRIA DE GOIAS,2019-13,24.97,11.1,39.63,28.53,2.2,60.0
520017,AGUA FRIA DE GOIAS,2020-01,25.68,18.71,37.59,18.88,4.3,71.9
520017,AGUA FRIA DE GOIAS,2020-02,25.01,18.82,34.3,15.48,4.4,75.7
520017,AGUA FRIA DE GOIAS,2020-03,23.42,17.42,31.21,13.79,8.1,83.0
520017,AGUA FRIA DE GOIAS,2020-04,22.88,14.07,30.21,16.14,3.9,82.0
520017,AGUA FRIA DE GOIAS,2020-05,21.45,10.9,30.16,19.26,0.4,72.2
520017,AGUA FRIA DE GOIAS,2020-06,21.84,12.38,31.27,18.89,0.0,61.8
520017,AGUA FRIA DE GOIAS,2020-07,21.78,13.04,31.77,18.73,0.0,52.2
520017,AGUA FRIA DE GOIAS,2020-08,22.23,11.49,34.04,22.55,1.5,55.0
520017,AGUA FRIA DE GOIAS,2020-09,25.05,14.43,38.21,23.78,1.3,48.1
520017,AGUA FRIA DE GOIAS,2020-10,26.31,18.71,40.73,22.02,5.2,60.4
520017,AGUA FRIA DE GOIAS,2020-11,23.96,16.15,31.89,15.74,3.8,76.4
520017,AGUA FRIA DE GOIAS,2020-12,25.27,17.78,35.6,17.82,3.8,69.1
520017,AGUA FRIA DE GOIAS,2020-13,23.74,10.9,40.73,29.83,3.0,67.3
520017,AGUA FRIA DE GOIAS,2021-01,26.18,17.94,35.75,17.81,2.0,64.5
520017,AGUA FRIA DE GOIAS,2021-02,24.37,18.65,34.93,16.28,7.0,77.3
520017,AGUA FRIA DE GOIAS,2021-03,24.5,16.64,36.07,19.43,1.0,67.0
520017,AGUA FRIA DE GOIAS,2021-04,23.86,15.21,35.37,20.16,2.3,66.8
520017,AGUA FRIA DE GOIAS,2021-05,23.77,14.19,34.3,20.11,0.0,54.7
520017,AGUA FRIA DE GOIAS,2021-06,22.68,11.29,32.94,21.65,0.5,53.2
520017,AGUA FRIA DE GOIAS,2021-07,21.93,12.4,33.91,21.51,0.0,42.8
520017,AGUA FRIA DE GOIAS,2021-08,23.67,13.86,35.12,21.26,0.1,39.7
520017,AGUA FRIA DE GOIAS,2021-09,27.92,16.05,39.96,23.91,0.3,31.6
520017,AGUA FRIA DE GOIAS,2021-10,27.25,18.66,38.32,19.66,3.6,57.8
520017,AGUA FRIA DE GOIAS,2021-11,23.79,18.08,32.22,14.14,6.5,78.8
520017,AGUA FRIA DE GOIAS,2021-12,23.25,18.18,29.66,11.48,13.4,84.6
520017,AGUA FRIA DE GOIAS,2021-13,24.43,11.29,39.96,28.67,3.0,59.8
520017,AGUA FRIA DE GOIAS,2022-01,22.78,16.27,29.08,12.81,6.0,83.5
520017,AGUA FRIA DE GOIAS,2022-02,23.07,17.53,29.21,11.68,5.7,82.8
520017,AGUA FRIA DE GOIAS,2022-03,23.51,16.73,30.94,14.21,1.2,77.5
520017,AGUA FRIA DE GOIAS,2022-04,23.88,14.95,32.22,17.27,1.0,70.1
520017,AGUA FRIA DE GOIAS,2022-05,21.93,5.89,32.26,26.37,0.1,58.5
520017,AGUA FRIA DE GOIAS,2022-06,21.67,12.35,32.02,19.67,0.0,53.2
520017,AGUA FRIA DE GOIAS,2022-07,21.18,11.9,32.71,20.81,0.0,50.4
520017,AGUA FRIA DE GOIAS,2022-08,23.83,14.14,34.71,20.57,0.0,40.4
520017,AGUA FRIA DE GOIAS,2022-09,25.63,12.74,37.26,24.52,1.1,44.4
520017,AGUA FRIA DE GOIAS,2022-10,27.29,16.98,37.16,20.18,1.2,48.5
520017,AGUA FRIA DE GOIAS,2022-11,23.56,14.93,31.17,16.24,8.2,77.4
520017,AGUA FRIA DE GOIAS,2022-12,22.86,18.06,29.7,11.64,9.2,84.2
520017,AGUA FRIA DE GOIAS,2022-13,23.43,5.89,37.26,31.37,2.8,64.1
520017,AGUA FRIA DE GOIAS,2023-01,23.06,17.13,29.51,12.38,4.3,81.9
520017,AGUA FRIA DE GOIAS,2023-02,24.42,17.26,31.64,14.38,3.8,73.7
520017,AGUA FRIA DE GOIAS,2023-03,23.59,15.19,31.64,16.45,3.9,75.1
520017,AGUA FRIA DE GOIAS,2023-04,23.71,16.92,31.62,14.7,3.0,75.1
520017,AGUA FRIA DE GOIAS,2023-05,22.71,12.01,31.89,19.88,0.3,59.0
520017,AGUA FRIA DE GOIAS,2023-06,22.19,13.22,32.25,19.03,0.0,54.4
520017,AGUA FRIA DE GOIAS,2023-07,23.13,10.86,33.25,22.39,0.0,45.1
520017,AGUA FRIA DE GOIAS,2023-08,24.89,14.14,36.26,22.12,1.3,44.5
520017,AGUA FRIA DE GOIAS,2023-09,27.24,15.54,40.15,24.61,1.2,46.9
520017,AGUA FRIA DE GOIAS,2023-10,28.81,19.35,38.64,19.29,2.0,53.1
520017,AGUA FRIA DE GOIAS,2023-11,29.49,19.45,41.67,22.22,1.7,48.7
520017,AGUA FRIA DE GOIAS,2023-12,27.94,17.76,38.19,20.43,3.4,56.4
520017,AGUA FRIA DE GOIAS,2023-13,25.1,10.86,41.67,30.81,2.1,59.4
520017,AGUA FRIA DE GOIAS,2024-01,25.32,19.93,35.86,15.93,5.9,75.9
520017,AGUA FRIA DE GOIAS,2024-02,24.88,17.86,34.5,16.64,3.9,74.5
520017,AGUA FRIA DE GOIAS,2024-03,26.05,19.41,34.76,15.35,5.3,73.2
520017,AGUA FRIA DE GOIAS,2024-04,25.07,18.2,34.48,16.28,1.6,69.5
520017,AGUA FRIA DE GOIAS,2024-05,24.65,15.34,34.91,19.57,0.1,46.1
520017,AGUA FRIA DE GOIAS,2024-06,22.75,13.25,32.97,19.72,0.0,48.0
520017,AGUA FRIA DE GOIAS,2024-07,22.61,12.66,33.36,20.7,0.0,40.7
520017,AGUA FRIA DE GOIAS,2024-08,24.3,13.33,35.37,22.04,0.0,36.6
520017,AGUA FRIA DE GOIAS,2024-09,27.08,15.69,38.77,23.08,0.0,29.7
520017,AGUA FRIA DE GOIAS,2024-10,27.04,18.86,39.99,21.13,4.2,58.4
520017,AGUA FRIA DE GOIAS,2024-11,24.41,18.65,32.66,14.01,5.6,78.0
520017,AGUA FRIA DE GOIAS,2024-12,25.47,17.82,36.14,18.32,4.3,71.8
520017,AGUA FRIA DE GOIAS,2024-13,24.97,12.66,39.99,27.33,2.6,58.5
520017,AGUA FRIA DE GOIAS,2025-01,24.54,18.37,31.99,13.62,6.7,78.2
520017,AGUA FRIA DE GOIAS,2025-02,25.21,17.21,34.78,17.57,1.9,65.9
520017,AGUA FRIA DE GOIAS,2025-03,27.13,17.97,37.69,19.72,1.8,56.2
520017,AGUA FRIA DE GOIAS,2025-04,25.87,19.46,34.93,15.47,2.4,66.6
520017,AGUA FRIA DE GOIAS,2025-05,23.81,14.72,33.33,18.61,0.0,54.5
520017,AGUA FRIA DE GOIAS,2025-06,22.13,12.56,33.2,20.64,1.3,57.8
520017,AGUA FRIA DE GOIAS,2025-07,22.19,12.62,33.6,20.98,0.0,45.1
520017,AGUA FRIA DE GOIAS,2025-08,24.5,12.68,35.02,22.34,0.0,35.8
520017,AGUA FRIA DE GOIAS,2025-09,27.29,16.95,37.55,20.6,0.2,34.5
520017,AGUA FRIA DE GOIAS,2025-10,27.12,14.95,38.54,23.59,1.7,44.8
520017,AGUA FRIA DE GOIAS,2025-11,26.58,18.17,37.43,19.26,4.3,61.5
520017,AGUA FRIA DE GOIAS,2025-12,24.44,17.5,34.65,17.15,6.4,76.1
520017,AGUA FRIA DE GOIAS,2025-13,25.06,12.56,38.54,25.98,2.2,56.4
520020,AGUA LIMPA,2017-01,25.13,19.23,35.74,16.51,6.4,75.9
520020,AGUA LIMPA,2017-02,24.47,16.25,31.1,14.85,4.8,78.0
520020,AGUA LIMPA,2017-03,25.37,18.15,31.79,13.64,3.7,73.7
520020,AGUA LIMPA,2017-04,24.83,15.86,33.76,17.9,3.2,73.0
520020,AGUA LIMPA,2017-05,23.05,13.86,32.54,18.68,2.4,72.5
520020,AGUA LIMPA,2017-06,21.68,12.57,31.96,19.39,0.1,63.0
520020,AGUA LIMPA,2017-07,19.94,9.74,30.33,20.59,0.0,52.5
520020,AGUA LIMPA,2017-08,24.67,12.99,35.96,22.97,0.0,40.5
520020,AGUA LIMPA,2017-09,25.9,15.42,35.47,20.05,0.5,35.3
520020,AGUA LIMPA,2017-10,27.84,17.29,39.66,22.37,2.5,48.0
520020,AGUA LIMPA,2017-11,24.64,15.12,31.87,16.75,10.5,76.8
520020,AGUA LIMPA,2017-12,24.59,18.81,30.51,11.7,6.1,80.1
520020,AGUA LIMPA,2017-13,24.34,9.74,39.66,29.92,3.3,64.0
520020,AGUA LIMPA,2018-01,24.74,18.82,32.1,13.28,7.9,77.3
520020,AGUA LIMPA,2018-02,24.48,19.27,30.4,11.13,6.9,80.3
520020,AGUA LIMPA,2018-03,25.05,18.67,31.57,12.9,3.0,79.4
520020,AGUA LIMPA,2018-04,22.69,14.97,29.05,14.08,3.4,80.2
520020,AGUA LIMPA,2018-05,21.09,7.49,29.51,22.02,0.4,70.3
520020,AGUA LIMPA,2018-06,22.17,13.7,31.14,17.44,0.0,63.9
520020,AGUA LIMPA,2018-07,21.96,12.35,32.54,20.19,0.0,52.4
520020,AGUA LIMPA,2018-08,24.37,10.18,34.76,24.58,0.2,47.9
520020,AGUA LIMPA,2018-09,26.11,12.59,37.05,24.46,1.5,48.6
520020,AGUA LIMPA,2018-10,26.03,19.35,36.31,16.96,5.9,71.2
520020,AGUA LIMPA,2018-11,24.04,18.22,30.93,12.71,10.6,81.6
520020,AGUA LIMPA,2018-12,25.13,18.46,33.03,14.57,5.9,75.9
520020,AGUA LIMPA,2018-13,23.99,7.49,37.05,29.56,3.8,69.0
520020,AGUA LIMPA,2019-01,25.62,17.96,33.15,15.19,3.0,72.6
520020,AGUA LIMPA,2019-02,25.27,19.43,34.18,14.75,7.6,79.0
520020,AGUA LIMPA,2019-03,24.46,18.54,31.12,12.58,5.6,82.0
520020,AGUA LIMPA,2019-04,24.21,16.12,30.6,14.48,3.6,79.1
520020,AGUA LIMPA,2019-05,22.82,13.9,29.88,15.98,1.7,75.6
520020,AGUA LIMPA,2019-06,20.7,12.04,30.12,18.08,0.0,67.9
520020,AGUA LIMPA,2019-07,20.76,5.76,31.42,25.66,0.0,57.6
520020,AGUA LIMPA,2019-08,24.63,14.74,35.84,21.1,0.1,48.1
520020,AGUA LIMPA,2019-09,28.41,18.13,38.97,20.84,0.8,38.6
520020,AGUA LIMPA,2019-10,27.58,19.48,38.2,18.72,2.4,56.9
520020,AGUA LIMPA,2019-11,26.9,20.28,37.85,17.57,5.6,68.3
520020,AGUA LIMPA,2019-12,25.34,19.64,31.9,12.26,8.7,77.6
520020,AGUA LIMPA,2019-13,24.72,5.76,38.97,33.21,3.2,66.9
520020,AGUA LIMPA,2020-01,25.67,19.53,32.76,13.23,7.8,78.3
520020,AGUA LIMPA,2020-02,24.52,18.88,31.01,12.13,11.2,83.4
520020,AGUA LIMPA,2020-03,24.24,16.77,30.56,13.79,3.5,80.7
520020,AGUA LIMPA,2020-04,23.5,14.91,30.77,15.86,1.5,78.8
520020,AGUA LIMPA,2020-05,20.43,8.94,28.84,19.9,0.8,73.6
520020,AGUA LIMPA,2020-06,21.53,11.82,30.48,18.66,0.0,68.0
520020,AGUA LIMPA,2020-07,22.0,13.02,31.68,18.66,0.0,57.1
520020,AGUA LIMPA,2020-08,23.56,12.3,36.32,24.02,0.0,47.0
520020,AGUA LIMPA,2020-09,27.83,17.41,40.62,23.21,0.2,37.7
520020,AGUA LIMPA,2020-10,28.4,20.2,41.71,21.51,3.4,54.3
520020,AGUA LIMPA,2020-11,25.85,16.41,36.88,20.47,3.0,64.5
520020,AGUA LIMPA,2020-12,26.04,18.73,37.53,18.8,6.3,71.2
520020,AGUA LIMPA,2020-13,24.46,8.94,41.71,32.77,3.1,66.2
520020,AGUA LIMPA,2021-01,26.39,17.56,36.7,19.14,3.2,66.1
520020,AGUA LIMPA,2021-02,25.59,18.95,36.2,17.25,7.3,73.4
520020,AGUA LIMPA,2021-03,24.66,18.29,34.39,16.1,2.4,72.6
520020,AGUA LIMPA,2021-04,23.9,14.79,33.57,18.78,1.3,62.9
520020,AGUA LIMPA,2021-05,23.33,14.44,34.11,19.67,0.4,58.5
520020,AGUA LIMPA,2021-06,22.17,8.05,32.52,24.47,0.4,57.5
520020,AGUA LIMPA,2021-07,20.53,6.65,32.07,25.42,0.0,44.3
520020,AGUA LIMPA,2021-08,24.39,14.04,35.77,21.73,0.1,40.4
520020,AGUA LIMPA,2021-09,29.04,17.66,39.96,22.3,0.6,35.4
520020,AGUA LIMPA,2021-10,26.94,18.23,37.56,19.33,6.2,64.4
520020,AGUA LIMPA,2021-11,25.19,17.37,33.46,16.09,6.9,74.7
520020,AGUA LIMPA,2021-12,25.16,17.85,33.12,15.27,7.7,74.9
520020,AGUA LIMPA,2021-13,24.76,6.65,39.96,33.31,3.0,60.4
520020,AGUA LIMPA,2022-01,24.19,17.58,31.4,13.82,7.3,79.9
520020,AGUA LIMPA,2022-02,24.29,18.92,30.6,11.68,8.0,80.2
520020,AGUA LIMPA,2022-03,24.48,17.66,30.44,12.78,4.7,77.0
