cod_mun,municipio,populacao,baseline_srag_municipio,year_trend,month_sin,month_cos,fase_covid,meteo_temp_media,meteo_temp_min,meteo_temp_max,meteo_temp_amplitude,meteo_precipitacao,meteo_umidade,fogo_pct_territorio,mapbiomas_pct_forest,mapbiomas_pct_non_forest_natural,mapbiomas_pct_non_vegetated,mapbiomas_pct_water,taxa_GradientBoosting,casos_GradientBoosting,taxa_Poisson_GLM,casos_Poisson_GLM,taxa_Random_Forest,casos_Random_Forest,taxa_XGBoost,casos_XGBoost,taxa_predita,casos_esperados,rank_risco
520710,DIORAMA,2266.0,0.1228964791893951,1.0,0.0,0.0,2.0,28.71152777777778,18.995,35.34,19.525,2.2895833333333333,49.27555555555556,0.8135,27.6538125,0.0149416666666666,0.2471666666666666,0.32544166666666663,0.03298832123296036,75,0.006051921794727206,14,0.043992700359065565,100,0.020055762,45,0.03298832123296036,75,31
522040,SAO SIMAO,17414.0,0.2414977676487366,1.0,0.0,0.0,2.0,28.25263888888889,17.8,35.42,19.82,1.847222222222222,47.884444444444455,0.0466,8.974833333333333,0.0152,2.6189208333333336,8.9977,0.0313203097120411,545,0.013846918876922297,241,0.05557154073161565,968,0.028025359,488,0.0313203097120411,545,32
521860,RIALMA,11562.0,0.1080211890388704,1.0,0.0,0.0,2.0,27.225277777777777,17.985,34.135000000000005,17.79,2.376111111111111,49.720000000000006,4.3626,17.277620833333334,0.1061,1.39075,1.4632541666666667,0.030374215368218115,351,0.006234967146136894,72,0.03812664236175713,441,0.03139846,363,0.030374215368218115,351,33
520800,FORMOSA,112731.0,0.1311603170677958,1.0,0.0,0.0,2.0,25.138333333333335,15.36,32.555,19.134999999999998,1.8093055555555553,51.49333333333333,2.6075,55.9696125,6.365070833333333,0.8425083333333334,0.4189708333333333,0.029117726576060834,3282,0.012880657745311068,1452,0.05094354147865454,5743,0.025274713,2849,0.029117726576060834,3282,34
521380,MORRINHOS,47707.0,0.0968217093018565,1.0,0.0,0.0,2.0,26.618194444444445,17.035,33.54,18.95,2.2224999999999997,50.72777777777778,0.0994,20.129375000000003,0.2929791666666667,0.6940708333333334,0.38055,0.02887762996405129,1378,0.007884506000162548,376,0.035178284811889164,1678,0.026421068,1260,0.02887762996405129,1378,35
520540,CERES,21865.0,0.1086793386902346,1.0,0.0,0.0,2.0,27.225277777777777,17.985,34.135000000000005,17.79,2.376111111111111,49.720000000000006,1.6227,9.836129166666666,0.0166,3.2106,0.7226083333333333,0.028697579148153695,627,0.007496363638487499,164,0.03816506664286654,834,0.025671985,561,0.028697579148153695,627,36
521130,ITARUMA,6340.0,0.1140838939273779,1.0,0.0,0.0,2.0,27.848194444444445,17.39,34.875,19.95,1.9201388888888886,48.51111111111111,0.2266,15.393895833333334,2.848583333333333,0.10521249999999999,2.3876,0.02774120518675601,176,0.006230705905466905,40,0.03702138876486191,235,0.013589801,86,0.02774120518675601,176,37
521250,LUZIANIA,201050.0,0.1359310589775918,1.0,0.0,0.0,2.0,25.4475,15.605,32.215,18.71,2.0261111111111108,50.857777777777784,0.3115,37.753275,1.3718375,2.4279875,3.1005708333333333,0.027214676543611604,5472,0.00912981461338695,1836,0.04154046222312516,8352,0.026615331,5351,0.027214676543611604,5472,38
521850,QUIRINOPOLIS,47536.0,0.1030695712229728,1.0,0.0,0.0,2.0,27.606250000000003,17.865,34.115,18.975,1.9181944444444445,48.597777777777786,0.51,11.829525,2.173975,0.5465958333333334,2.03425,0.026945155518088876,1281,0.004855591981191226,231,0.0344608673413183,1638,0.016250955,773,0.026945155518088876,1281,39
520330,BELA VISTA DE GOIAS,30143.0,0.0864463205772528,1.0,0.0,0.0,2.0,25.481250000000003,16.02,32.625,18.615000000000002,2.2244444444444444,51.72666666666667,0.1582,21.36525,0.19592916666666665,0.9519291666666666,0.21034166666666665,0.02664204149966873,803,0.009667721246791347,291,0.02479519238899948,747,0.015530538,468,0.02664204149966873,803,40
